Date;maxO3;heure;T6;T9;T12;T15;T18;Ne6;Ne9;Ne12;Ne15;Ne18;Vdir6;Vvit6;Vdir9;Vvit9;Vdir12;Vvit12;Vdir15;Vvit15;Vdir18;Vvit18;Vx6;Vx9;Vx12;Vx15;maxO3v;;;;;;;;;;;;;;
19980801;68.8;14;11.6;16.2;19.3;18;18.6;9;4;6;6;6;320;3;340;3;30;4;260;3;10;4;-1.9284;-1.0261;2;-2.9544;57.2;;;;;;;;;;;;;;
19980802;80.2;16;11.6;17.9;21.5;22.7;21;1;1;3;4;1;330;1;30;4;40;3;10;5;40;4;-0.5;2;1.9284;0.8682;68.8;;;;;;;;;;;;;;
19980803;88.2;14;10.5;17.7;22.6;22.4;21.3;7;5;7;6;6;0;0;260;1;250;4;260;5;240;6;0;-0.9848;-3.7588;-4.924;80.2;;;;;;;;;;;;;;
19980810;144.8;18;16.3;25.9;33.2;34.8;32.8;0;1;2;2;2;0;0;180;1;250;4;260;3;270;3;0;0;-3.7588;-2.9544;155.6;;;;;;;;;;;;;;
19980811;76.2;16;16.1;19;26.7;29.3;26.2;7;6;6;3;4;10;3;40;3;340;2;10;3;360;4;0.5209;1.9284;-0.684;0.5209;144.8;;;;;;;;;;;;;;
19980812;79.4;14;15.1;20.5;23.7;23.2;20.1;7;6;7;6;3;320;3;10;4;320;5;10;6;360;7;-1.9284;0.6946;-3.2139;1.0419;76.2;;;;;;;;;;;;;;
19980813;121.6;17;12.1;17.9;21.3;22.4;20.5;2;2;4;5;6;340;2;20;4;360;4;10;5;10;5;-0.684;1.3681;0;0.8682;79.4;;;;;;;;;;;;;;
19980814;78.4;18;11.6;18.9;23.8;26.3;26;2;3;5;5;5;280;1;130;1;240;1;310;2;310;2;-0.9848;0.766;-0.866;-1.5321;121.6;;;;;;;;;;;;;;
19980815;100;17;12.4;19.5;23.8;23.1;20.6;6;5;6;6;3;310;2;350;3;10;4;350;6;350;6;-1.5321;-0.5209;0.6946;-1.0419;78.4;;;;;;;;;;;;;;
19980816;75.2;14;11.7;19.4;23.1;24.5;21.1;2;2;3;2;2;330;2;20;4;350;5;340;5;350;5;-1;1.3681;-0.8682;-1.7101;100;;;;;;;;;;;;;;
19980817;71.4;18;10.8;16.5;22.4;22.7;20.5;7;6;5;7;6;290;1;340;2;270;2;350;5;20;5;-0.9397;-0.684;-2;-0.8682;75.2;;;;;;;;;;;;;;
19980818;98.6;14;14.2;16.7;18.5;22.2;20.6;8;8;7;6;4;300;1;300;2;10;2;360;3;350;5;-0.866;-1.7321;0.3473;0;71.4;;;;;;;;;;;;;;
19980819;79.4;11;11.5;18.8;22.6;23.8;22;0;1;3;3;1;270;1;360;2;360;2;300;2;20;4;-1;0;0;-1.7321;98.6;;;;;;;;;;;;;;
19980820;55.8;0;11.6;18;20.5;21.5;20.5;0;2;7;7;7;310;2;310;3;320;4;300;4;280;3;-1.5321;-2.2981;-2.5712;-3.4641;79.4;;;;;;;;;;;;;;
19980821;45.6;21;17.7;20.8;21.7;22.8;20.9;8;8;7;7;7;250;5;270;7;320;7;320;8;330;6;-4.6985;-7;-4.4995;-5.1423;55.8;;;;;;;;;;;;;;
19980822;68;11;17;18.2;21.5;22.9;18.8;8;8;8;8;8;260;4;240;4;250;5;290;8;330;4;-3.9392;-3.4641;-4.6985;-7.5175;45.6;;;;;;;;;;;;;;
19980823;69.2;14;11.6;17.6;21.1;21.8;20.8;3;3;4;7;7;0;0;280;3;300;4;260;4;250;5;0;-2.9544;-3.4641;-3.9392;68;;;;;;;;;;;;;;
19980824;94.6;16;16.2;18.8;21.3;21.8;19.2;6;5;4;3;2;300;5;310;6;330;7;10;6;360;6;-4.3301;-4.5963;-3.5;1.0419;69.2;;;;;;;;;;;;;;
19980827;97.2;15;13.4;17.1;19.5;20.1;17.6;1;2;2;3;1;30;3;70;6;50;6;50;5;40;6;1.5;5.6382;4.5963;3.8302;84.6;;;;;;;;;;;;;;
19980828;101.6;14;7;15.9;19.3;21.1;18.6;2;2;5;4;1;300;1;350;1;10;5;20;6;20;6;-0.866;-0.1736;0.8682;2.0521;97.2;;;;;;;;;;;;;;
19980829;102.6;14;8.7;16.5;20.9;22.5;21.1;1;2;5;5;2;0;0;140;4;100;3;100;5;80;3;0;2.5712;2.9544;4.924;101.6;;;;;;;;;;;;;;
19980830;115.8;16;11.4;18.4;23;24.8;23.9;6;5;2;2;3;120;1;130;3;110;4;130;4;130;3;0.866;2.2981;3.7588;3.0642;102.6;;;;;;;;;;;;;;
19980905;74.2;14;15.5;18.6;17.8;21.6;19.4;4;6;6;6;3;240;4;270;5;310;5;280;7;260;3;-3.4641;-5;-3.8302;-6.8937;55.6;;;;;;;;;;;;;;
19980906;78.4;13;16.1;18.1;22.6;21.6;18.7;8;7;7;7;8;160;3;190;7;190;8;230;3;220;7;1.0261;-1.2155;-1.3892;-2.2981;74.2;;;;;;;;;;;;;;
19980907;78.6;15;16.3;19.7;23.2;22.8;19.5;6;4;5;4;7;190;4;230;5;240;6;240;9;240;5;-0.6946;-3.8302;-5.1962;-7.7942;78.4;;;;;;;;;;;;;;
19980908;75.6;13;16.6;18.5;23.1;24.3;20.6;8;8;4;2;6;210;6;230;5;260;9;240;7;230;6;-3;-3.8302;-8.8633;-6.0622;78.6;;;;;;;;;;;;;;
19980909;67.8;13;18.3;20.2;23;21.8;19.6;7;6;5;6;5;230;4;230;8;240;9;230;9;230;6;-3.0642;-6.1284;-7.7942;-6.8944;75.6;;;;;;;;;;;;;;
19980910;70;14;16.4;17.3;17.3;19.9;18;2;6;6;5;6;220;5;250;5;290;6;280;6;290;5;-3.2139;-4.6985;-5.6382;-5.9088;67.8;;;;;;;;;;;;;;
19980911;68;17;13.3;13.1;14.3;14.1;12.8;8;8;8;7;5;200;3;220;4;230;3;320;3;350;4;-1.0261;-2.5712;-2.2981;-1.9284;70;;;;;;;;;;;;;;
19980912;80.2;16;9.9;12.7;13.3;14.5;13.5;7;7;8;5;1;270;4;260;5;240;5;320;6;330;5;-4;-4.924;-4.3301;-3.8567;68;;;;;;;;;;;;;;
19980913;87.8;13;10.6;12.1;14.8;15.3;13.8;6;6;6;4;4;280;7;340;8;350;9;340;6;340;3;-6.8937;-2.7362;-1.5628;-2.0521;80.2;;;;;;;;;;;;;;
19980914;64.6;14;10.2;13.3;13.9;16.2;14.3;6;6;6;6;5;290;4;300;6;310;8;320;8;310;6;-3.7588;-5.1962;-6.1284;-5.1423;87.8;;;;;;;;;;;;;;
19980915;63.6;23;11.9;15;18.4;20.8;18.4;8;8;8;5;6;230;3;230;5;250;5;290;7;300;3;-2.2981;-3.8302;-4.6985;-6.5778;64.6;;;;;;;;;;;;;;
19980916;74.6;13;13.6;16.3;18.2;19.1;16;7;6;7;7;6;270;3;330;5;330;6;330;5;300;2;-3;-2.5;-3;-2.5;63.6;;;;;;;;;;;;;;
19980917;70.2;14;12.3;16;19.2;20.7;18.6;6;4;6;6;3;290;3;310;4;320;4;310;3;40;3;-2.8191;-3.0642;-2.5712;-2.2981;74.6;;;;;;;;;;;;;;
19980918;92.2;14;9.2;15.5;22.2;23.7;21.2;0;2;3;4;4;290;1;160;1;140;2;80;2;90;2;-0.9397;0.342;1.2856;1.9696;70.2;;;;;;;;;;;;;;
19980919;91.6;15;11.4;17.6;22.3;23.6;20.7;1;3;2;1;1;0;0;110;4;100;6;90;5;70;3;0;3.7588;5.9088;5;92.2;;;;;;;;;;;;;;
19980920;85.6;11;12.4;19.3;23.2;24;21.1;1;1;0;2;2;70;1;100;5;90;5;70;6;70;4;0.9397;4.924;5;5.6382;91.6;;;;;;;;;;;;;;
19980921;98.8;15;12.6;17.3;22;23.4;20.3;0;0;2;2;1;60;3;70;5;90;6;100;6;70;5;2.5981;4.6985;6;5.9088;85.6;;;;;;;;;;;;;;
19980922;94.6;14;11.6;16.7;21.2;21.9;18.7;1;0;1;1;0;80;3;100;5;90;5;90;5;70;3;2.9544;4.924;5;5;98.8;;;;;;;;;;;;;;
19980923;116.2;14;10.9;16;22.6;23.7;21.1;1;4;3;4;7;110;2;130;3;100;4;130;4;140;1;1.8794;2.2981;3.9392;3.0642;94.6;;;;;;;;;;;;;;
19980924;86.6;13;13.1;16.8;19.6;20.8;18.9;3;6;6;5;7;100;1;140;3;180;6;170;6;150;2;0.9848;1.9284;0;1.0419;116.2;;;;;;;;;;;;;;
19980925;57.8;15;14.3;15.1;15.9;17.8;17.2;8;8;8;8;5;90;3;150;4;140;3;140;4;110;2;3;2;1.9284;2.5712;86.6;;;;;;;;;;;;;;
19980926;76.2;13;16.2;17;20.1;18.4;17.5;8;7;6;6;5;130;4;170;4;190;5;140;3;120;4;3.0642;0.6946;-0.8682;1.9284;57.8;;;;;;;;;;;;;;
19980927;72;13;13.6;15.1;18.6;18.5;17;8;8;7;7;7;330;5;300;6;320;4;270;2;340;3;-2.5;-5.1962;-2.5712;-2;76.2;;;;;;;;;;;;;;
19980928;65.8;15;15;16.4;17.7;18.9;15.5;8;8;7;4;6;260;3;270;4;300;5;330;5;300;2;-2.9544;-4;-4.3301;-2.5;72;;;;;;;;;;;;;;
19980929;69.8;13;12.7;12.8;15.4;16.7;15.5;8;8;8;7;8;170;3;180;3;150;3;140;5;140;5;0.5209;0;1.5;3.2139;65.8;;;;;;;;;;;;;;
19980930;78.8;22;13.6;16.3;15.1;13.8;14.3;3;6;6;8;6;200;5;200;9;210;9;220;7;210;6;-1.7101;-3.0782;-4.5;-4.4995;69.8;;;;;;;;;;;;;;
19990401;90.4;12;9.2;14.5;17.3;17.7;15.6;3;4;7;7;7;120;5;140;4;180;5;210;6;220;4;4.3301;2.5712;0;-3;104.2;;;;;;;;;;;;;;
19990402;87.2;12;7.4;11.6;14.5;12.7;12.7;7;8;7;8;8;140;3;190;5;230;7;210;5;200;3;1.9284;-0.8682;-5.3623;-2.5;90.4;;;;;;;;;;;;;;
19990403;96;15;12.8;14.9;17.2;18.8;17.1;8;8;6;2;4;240;4;250;3;260;5;280;6;290;3;-3.4641;-2.8191;-4.924;-5.9088;87.2;;;;;;;;;;;;;;
19990404;69.4;2;11.3;12.9;16.4;15.4;15.1;8;8;7;8;8;210;2;220;3;220;3;240;4;240;2;-1;-1.9284;-1.9284;-3.4641;96;;;;;;;;;;;;;;
19990405;82.6;14;10.3;12.8;18.2;20.8;18;7;4;6;1;4;190;2;200;4;230;5;240;4;230;4;-0.3473;-1.3681;-3.8302;-3.4641;69.4;;;;;;;;;;;;;;
19990406;83.2;16;10.9;12.5;15.3;18.3;15.3;8;8;7;6;7;250;3;220;2;260;4;270;4;350;4;-2.8191;-1.2856;-3.9392;-4;82.6;;;;;;;;;;;;;;
19990407;91.6;3;9.6;10.9;13.4;13.6;11.8;7;6;5;4;7;330;7;340;7;340;8;340;8;340;7;-3.5;-2.3941;-2.7362;-2.7362;83.2;;;;;;;;;;;;;;
19990408;92.2;14;4.6;11.3;14.6;16.1;14.3;3;4;6;5;4;300;2;300;2;330;4;360;4;360;4;-1.7321;-1.7321;-2;0;91.6;;;;;;;;;;;;;;
19990409;41.6;2;10;11.3;13.5;13.8;13.2;8;8;8;8;8;0;0;0;0;280;1;330;2;320;1;0;0;-0.9848;-1;92.2;;;;;;;;;;;;;;
19990410;88.8;17;9.9;9.5;10.9;10.2;11.1;8;8;8;8;5;280;2;280;4;270;3;350;7;330;5;-1.9696;-3.9392;-3;-1.2155;41.6;;;;;;;;;;;;;;
19990411;98.8;16;5.5;10.4;12.2;13.5;11.6;7;6;6;3;5;270;2;290;3;350;5;330;6;310;3;-2;-2.8191;-0.8682;-3;88.8;;;;;;;;;;;;;;
19990412;87.8;8;10.9;11.8;13.7;11;9.1;7;5;6;4;5;300;6;290;7;270;9;310;9;310;12;-5.1962;-6.5778;-9;-6.8944;98.8;;;;;;;;;;;;;;
19990413;87;14;8.1;9.9;9.7;10.4;9.7;2;4;7;6;6;320;7;310;9;310;9;330;9;300;5;-4.4995;-6.8944;-6.8944;-4.5;87.8;;;;;;;;;;;;;;
19990414;80.4;13;5.8;5.1;6.1;7.3;4.4;8;8;8;7;6;360;3;300;4;290;5;280;6;280;5;0;-3.4641;-4.6985;-5.9088;87;;;;;;;;;;;;;;
19990415;86;13;1.8;6.1;8.5;9;7.7;8;7;5;5;4;240;3;270;6;330;9;330;7;300;1;-2.5981;-6;-4.5;-3.5;80.4;;;;;;;;;;;;;;
19990416;88.6;12;2.5;8.1;8.9;9.4;5.8;7;6;7;7;8;140;1;180;3;180;4;110;3;170;3;0.6428;0;0;2.8191;86;;;;;;;;;;;;;;
19990417;98.6;12;3.7;8.3;12.8;11.2;9.2;5;5;4;4;3;10;2;340;3;10;5;340;7;340;7;0.3473;-1.0261;0.8682;-2.3941;88.6;;;;;;;;;;;;;;
19990418;93.2;13;3.8;6.4;9.8;11.5;9.9;5;6;6;6;3;260;2;220;3;290;5;320;7;340;7;-1.9696;-1.9284;-4.6985;-4.4995;98.6;;;;;;;;;;;;;;
19990419;83.2;13;4.6;6.2;8.1;7.9;8.4;7;8;8;8;8;180;2;200;3;150;4;150;4;140;4;0;-1.0261;2;2;93.2;;;;;;;;;;;;;;
19990420;95.4;20;11.8;11.9;12.7;12.8;12.8;8;8;8;8;8;210;4;190;7;190;9;200;9;230;6;-2;-1.2155;-1.5628;-3.0782;83.2;;;;;;;;;;;;;;
19990421;100.6;2;11.6;11.8;13.8;14.4;12.3;7;8;6;8;8;210;7;210;8;230;8;230;9;230;8;-3.5;-4;-6.1284;-6.8944;95.4;;;;;;;;;;;;;;
19990422;100.2;15;8.7;13.5;14.4;15;12.8;2;4;5;4;5;190;4;240;6;250;7;240;6;220;5;-0.6946;-5.1962;-6.5778;-5.1962;100.6;;;;;;;;;;;;;;
19990423;89.6;14;10.1;11.8;10.1;10.4;11.5;7;7;8;7;6;140;5;140;4;300;12;300;11;300;8;3.2139;2.5712;-10.3923;-9.5263;100.2;;;;;;;;;;;;;;
19990424;98.4;14;5.5;11.4;15.1;16;14.2;1;4;4;5;4;250;2;300;5;260;4;230;3;210;4;-1.8794;-4.3301;-3.9392;-2.2981;89.6;;;;;;;;;;;;;;
19990425;67;13;9;11.6;11.9;11.8;11.1;7;8;8;8;8;150;3;170;6;160;4;170;4;180;3;1.5;1.0419;1.3681;0.6946;98.4;;;;;;;;;;;;;;
19990426;95;15;9.9;12.9;15.8;17.5;14.6;6;6;6;5;7;150;2;160;3;130;2;30;2;40;7;1;1.0261;1.5321;1;67;;;;;;;;;;;;;;
19990427;101;14;11;16.2;18.9;19.8;15.8;4;7;7;7;8;30;3;70;5;70;6;80;5;120;2;1.5;4.6985;5.6382;4.924;95;;;;;;;;;;;;;;
19990428;100.8;15;11.2;15.1;18.7;19.4;17.1;0;2;4;4;7;30;3;50;7;60;10;60;11;60;8;1.5;5.3623;8.6603;9.5263;101;;;;;;;;;;;;;;
19990429;91;15;13.2;14.1;18.5;19.8;15.3;8;8;5;6;7;60;5;70;7;70;6;70;7;140;3;4.3301;6.5778;5.6382;6.5778;100.8;;;;;;;;;;;;;;
19990430;94;15;10.8;12.5;18.3;20.5;20;9;7;7;7;7;120;2;120;1;150;2;160;1;90;2;1.7321;0.866;1;0.342;91;;;;;;;;;;;;;;
19990501;112.6;15;10.6;18.5;22.4;23.1;17.1;3;4;7;6;6;80;1;130;3;120;3;130;2;340;5;0.9848;2.2981;2.5981;1.5321;94;;;;;;;;;;;;;;
19990502;111.6;11;11.4;19.6;23.2;23.9;21;2;1;1;1;1;330;2;70;2;90;5;70;4;360;4;-1;1.8794;5;3.7588;112.6;;;;;;;;;;;;;;
19990503;111;16;13.1;19;24.1;24.3;22.2;5;3;2;7;8;360;3;80;3;80;4;120;3;90;3;0;2.9544;3.9392;2.5981;111.6;;;;;;;;;;;;;;
19990504;97.4;14;14.2;15.9;18.5;21.1;18.7;7;8;7;6;3;340;3;340;3;350;4;350;5;350;5;-1.0261;-1.0261;-0.6946;-0.8682;111;;;;;;;;;;;;;;
19990505;105.6;14;9.7;13.5;16.5;17.8;15.4;9;8;8;7;7;150;1;180;3;220;4;210;6;210;5;0.5;0;-2.5712;-3;97.4;;;;;;;;;;;;;;
19990506;91.4;13;11.5;16.1;19.3;20.4;20.2;3;4;4;5;5;190;3;240;5;200;3;170;3;140;3;-0.5209;-4.3301;-1.0261;0.5209;105.6;;;;;;;;;;;;;;
19990507;75.2;19;14.5;16.5;18.2;16.1;15;8;7;8;7;5;270;1;330;2;280;2;290;5;220;5;-1;-1;-1.9696;-4.6985;91.4;;;;;;;;;;;;;;
19990508;92.4;16;11.5;15.4;18.2;18.3;15.8;6;6;5;3;7;200;4;230;6;220;9;220;8;220;6;-1.3681;-4.5963;-5.7851;-5.1423;75.2;;;;;;;;;;;;;;
19990509;109.4;16;9.9;18.3;22.6;22.6;20.3;6;7;7;7;7;140;3;160;5;160;8;190;8;210;6;1.9284;1.7101;2.7362;-1.3892;92.4;;;;;;;;;;;;;;
19990510;89.6;11;13.4;16.7;18;17.8;16.6;6;7;7;7;7;200;3;220;6;230;6;220;7;220;7;-1.0261;-3.8567;-4.5963;-4.4995;109.4;;;;;;;;;;;;;;
19990511;83.6;1;13.5;13.9;14;15.8;15.9;8;8;8;8;7;190;4;190;4;190;5;210;4;230;3;-0.6946;-0.6946;-0.8682;-2;89.6;;;;;;;;;;;;;;
19990512;79.6;17;11.5;13.6;15.3;15.6;15.6;7;8;8;7;3;200;2;220;3;240;3;210;5;220;5;-0.684;-1.9284;-2.5981;-2.5;83.6;;;;;;;;;;;;;;
19990513;91.2;12;8.5;14.1;17;16.6;15.4;7;6;7;6;7;210;2;230;4;230;6;220;5;240;4;-1;-3.0642;-4.5963;-3.2139;79.6;;;;;;;;;;;;;;
19990514;85;12;8.8;13.7;16.3;18.2;15;3;6;5;6;7;250;1;290;2;300;2;340;2;20;5;-0.9397;-1.8794;-1.7321;-0.684;91.2;;;;;;;;;;;;;;
19990515;91.4;15;10.4;14.1;17.5;19.1;17.6;7;4;4;5;3;350;2;10;3;350;3;20;5;20;5;-0.3473;0.5209;-0.5209;1.7101;85;;;;;;;;;;;;;;
19990516;106;13;10.3;14.3;18.4;17.8;16.1;2;5;5;4;1;30;4;80;4;90;5;50;6;60;7;2;3.9392;5;4.5963;91.4;;;;;;;;;;;;;;
19990517;93.4;13;9.7;13.9;15.5;16.1;12.4;7;5;8;8;8;40;6;50;9;60;9;50;8;40;3;3.8567;6.8944;7.7942;6.1284;106;;;;;;;;;;;;;;
19990521;80.6;0;10.7;14.7;16.4;19;17.6;6;5;8;7;6;270;2;320;4;270;4;270;5;290;5;-2;-2.5712;-4;-5;96.8;;;;;;;;;;;;;;
19990522;96;14;12.2;14.4;16.9;18.4;16.8;6;6;6;7;2;300;3;320;5;300;4;320;3;10;4;-2.5981;-3.2139;-3.4641;-1.9284;80.6;;;;;;;;;;;;;;
19990523;82.4;10;9.4;14.6;17.6;18.1;18;2;4;8;8;8;230;1;260;3;280;3;330;2;270;1;-0.766;-2.9544;-2.9544;-1;96;;;;;;;;;;;;;;
19990524;71.4;9;13;14.2;16.7;16.5;16.7;8;8;7;8;6;30;2;360;1;30;2;340;4;360;4;1;0;1;-1.3681;82.4;;;;;;;;;;;;;;
19990525;89.6;14;13;12.8;15.9;18;17.6;8;8;6;7;3;350;4;330;3;20;2;320;3;10;3;-0.6946;-1.5;0.684;-1.9284;71.4;;;;;;;;;;;;;;
19990526;98;16;9.7;17.6;22;24;23.9;0;0;1;1;1;350;1;40;1;100;2;150;3;120;3;-0.1736;0.6428;1.9696;1.5;89.6;;;;;;;;;;;;;;
19990527;113.4;14;16.1;21.7;24.9;23.4;19.3;3;3;4;1;8;110;2;140;4;120;4;190;11;220;7;1.8794;2.5712;3.4641;-1.9101;98;;;;;;;;;;;;;;
19990528;93.8;15;14.5;19.3;22.9;24.7;24.9;0;2;2;1;1;200;3;150;1;150;2;150;4;90;3;-1.0261;0.5;1;2;113.4;;;;;;;;;;;;;;
19990529;124.4;14;17.8;23.3;25.3;25.1;23.2;1;4;5;5;5;110;4;170;4;190;5;230;7;230;4;3.7588;0.6946;-0.8682;-5.3623;93.8;;;;;;;;;;;;;;
19990530;90.2;12;14.5;17.6;21.4;23.3;22.2;8;7;3;2;2;0;0;320;1;360;2;360;4;20;3;0;-0.6428;0;0;124.4;;;;;;;;;;;;;;
19990531;93;13;14.8;17.8;22.3;24.4;22.8;8;6;7;8;3;20;3;30;3;30;3;80;2;350;5;1.0261;1.5;1.5;1.9696;90.2;;;;;;;;;;;;;;
19990601;95.2;16;16.9;20.4;25.8;26.8;26.4;7;7;7;5;2;70;2;50;2;130;4;140;4;170;6;1.8794;1.5321;3.0642;2.5712;93;;;;;;;;;;;;;;
19990602;88.6;11;17.5;17.8;16.9;17.5;17.4;7;6;8;7;5;190;6;230;8;240;7;260;8;240;5;-1.0419;-6.1284;-6.0622;-7.8785;95.2;;;;;;;;;;;;;;
19990603;77.8;17;13.5;14.7;16.1;17.7;16.2;8;7;7;6;7;180;6;190;6;220;9;230;8;250;8;0;-1.0419;-5.7851;-6.1284;88.6;;;;;;;;;;;;;;
19990604;70;16;14.3;15.4;15.4;15.6;15.4;8;8;7;7;8;220;5;240;6;240;5;230;6;230;5;-3.2139;-5.1962;-4.3301;-4.5963;77.8;;;;;;;;;;;;;;
19990605;80.8;10;11.3;15.5;14.2;13.4;14.1;2;6;6;8;4;200;3;220;6;230;10;230;11;220;7;-1.0261;-3.8567;-7.6604;-8.4265;70;;;;;;;;;;;;;;
19990606;79.4;12;11;15.5;17.1;16.8;15.1;1;3;7;6;6;260;4;260;5;210;5;230;6;230;6;-3.9392;-4.924;-2.5;-4.5963;80.8;;;;;;;;;;;;;;
19990607;71;15;12;14.4;14.2;14.8;13.3;7;7;7;6;7;190;3;220;4;310;3;300;4;290;2;-0.5209;-2.5712;-2.2981;-3.4641;79.4;;;;;;;;;;;;;;
19990608;82.4;14;8.5;14.1;15.8;15.5;14.9;5;5;7;8;8;250;2;240;4;270;4;250;4;240;1;-1.8794;-3.4641;-4;-3.7588;71;;;;;;;;;;;;;;
19990609;79.8;12;12.1;15.2;17.4;16.7;16.5;7;7;7;8;5;170;2;190;4;220;4;220;4;250;3;0.3473;-0.6946;-2.5712;-2.5712;82.4;;;;;;;;;;;;;;
19990610;101.6;18;12.4;16.3;18.1;18.5;17.7;7;6;7;6;1;290;1;360;1;350;3;10;4;10;6;-0.9397;0;-0.5209;0.6946;79.8;;;;;;;;;;;;;;
19990611;94.6;19;10.7;16.2;18.6;18;16.9;1;1;5;6;6;350;2;30;4;10;4;340;3;350;5;-0.3473;2;0.6946;-1.0261;101.6;;;;;;;;;;;;;;
19990612;107.6;13;10.2;15.8;19.7;19.7;15.7;3;3;3;7;6;320;1;330;2;300;2;350;4;350;7;-0.6428;-1;-1.7321;-0.6946;94.6;;;;;;;;;;;;;;
19990613;102;14;10.2;15.5;18.3;19.2;17.9;1;6;4;4;7;310;3;320;4;350;5;340;6;360;6;-2.2981;-2.5712;-0.8682;-2.0521;107.6;;;;;;;;;;;;;;
19990614;122.2;13;11.9;17.5;20.5;21.4;19.5;1;2;4;3;6;280;2;360;4;10;5;350;5;360;5;-1.9696;0;0.8682;-0.8682;102;;;;;;;;;;;;;;
19990615;138.2;14;13.1;19;23.4;25.2;23.2;6;1;1;3;1;360;2;20;2;10;2;70;3;10;5;0;0.684;0.3473;2.8191;122.2;;;;;;;;;;;;;;
19990616;153.2;15;13.8;21.6;24.7;27.5;24.4;1;0;6;2;7;0;0;160;1;300;2;90;2;10;5;0;0.342;-1.7321;2;138.2;;;;;;;;;;;;;;
19990617;112.4;10;15.6;19.9;21.8;21.4;19.4;3;3;3;5;6;320;2;360;4;360;6;360;6;340;6;-1.2856;0;0;0;153.2;;;;;;;;;;;;;;
19990618;105.4;18;13.4;19.2;20.3;21.6;20.6;4;7;5;4;1;290;2;40;2;350;1;350;6;350;6;-1.8794;1.2856;-0.1736;-1.0419;112.4;;;;;;;;;;;;;;
19990619;109;13;12.3;17.7;21.3;22.7;19.8;7;0;3;4;5;350;4;360;3;330;4;360;3;360;6;-0.6946;0;-2;0;105.4;;;;;;;;;;;;;;
19990620;71.4;20;15.4;17.1;18.7;16.7;16.2;8;8;8;8;7;240;4;250;4;250;6;330;4;330;4;-3.4641;-3.7588;-5.6382;-2;109;;;;;;;;;;;;;;
19990621;74.6;14;10.8;14.7;15.9;16.8;15.2;1;6;6;5;3;280;4;320;5;330;7;340;7;340;7;-3.9392;-3.2139;-3.5;-2.3941;71.4;;;;;;;;;;;;;;
19990622;80.2;13;8.7;15.5;18;18.8;17.8;1;6;7;6;3;300;1;40;1;200;2;360;3;10;5;-0.866;0.6428;-0.684;0;74.6;;;;;;;;;;;;;;
19990627;74.4;5;15.6;15.4;19.2;15.2;15.8;8;7;6;7;7;190;5;290;6;280;7;270;2;300;4;-0.8682;-5.6382;-6.8937;-2;103.2;;;;;;;;;;;;;;
19990628;62.2;23;13.4;14.9;15.7;17.9;17.5;6;7;7;7;7;230;3;230;4;230;7;210;7;220;5;-2.2981;-3.0642;-5.3623;-3.5;74.4;;;;;;;;;;;;;;
19990629;62.6;2;16.4;19.2;22.3;21.7;18.9;8;7;6;7;7;210;5;240;7;230;8;230;9;240;6;-2.5;-6.0622;-6.1284;-6.8944;62.2;;;;;;;;;;;;;;
19990630;67.8;19;13.8;16.8;17.6;18.9;18.8;3;6;7;7;7;280;3;300;4;290;3;260;3;250;2;-2.9544;-3.4641;-2.8191;-2.9544;62.6;;;;;;;;;;;;;;
19990701;53.6;2;15.4;18.4;22.5;24.2;23.7;8;8;7;6;2;210;3;250;3;250;5;270;4;310;3;-1.5;-2.8191;-4.6985;-4;67.8;;;;;;;;;;;;;;
19990702;108.6;16;17.1;25;29.7;32.3;32.4;1;0;0;2;6;90;1;100;5;130;5;150;5;170;3;1;4.924;3.8302;2.5;53.6;;;;;;;;;;;;;;
19990703;67.8;0;17.5;19.4;20.9;21.8;21;8;7;7;7;7;210;3;230;3;220;5;240;5;210;6;-1.5;-2.2981;-3.2139;-4.3301;108.6;;;;;;;;;;;;;;
19990704;63;16;16.1;18.7;19.3;20;18.6;7;7;8;8;7;200;2;230;3;190;4;190;3;190;4;-0.684;-2.2981;-0.6946;-0.5209;67.8;;;;;;;;;;;;;;
19990705;71;14;16.1;19.1;19.3;21.3;20.7;8;7;6;6;6;160;4;160;4;170;4;180;6;210;5;1.3681;1.3681;0.6946;0;63;1;80;4;70;6;80;5;70;5;-0.9397;3.9392;5.6382;4.924;101
19990706;70;13;15.1;18.8;20.5;22.8;21.3;7;6;6;2;1;310;4;330;4;340;5;350;6;350;5;-3.0642;-2;-1.7101;-1.0419;71;;;;;;;;;;;;;;
19990707;51.4;16;14.5;17.1;18.9;20.2;20.2;7;8;8;8;6;270;2;300;3;310;4;340;3;40;4;-2;-2.5981;-3.0642;-1.0261;70;;;;;;;;;;;;;;
19990708;106.4;18;14.5;19.8;24.9;27.1;25.2;6;5;5;4;2;20;1;60;2;60;5;50;4;10;6;0.342;1.7321;4.3301;3.0642;51.4;;;;;;;;;;;;;;
19990711;118;19;17.7;18.7;25.7;27.5;26.4;7;7;4;2;1;10;4;360;5;10;6;30;7;30;7;0.6946;0;1.0419;3.5;132;;;;;;;;;;;;;;
19990712;118.2;16;18;22.2;25.6;28.3;25.3;1;1;3;1;1;350;4;10;4;20;5;20;5;350;7;-0.6946;0.6946;1.7101;1.7101;118;;;;;;;;;;;;;;
19990713;127.2;14;17.3;21.6;26.2;24.6;21.9;2;1;4;7;6;340;4;360;5;360;5;350;7;350;5;-1.3681;0;0;-1.2155;118.2;;;;;;;;;;;;;;
